Date,value,source,indicator_id,unit,preferred_direction,description
2023-02-01,155.30720651937497,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2023-03-01,156.87721825661689,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2023-04-01,158.87269911922968,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2023-05-01,162.24916114699437,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2023-06-01,163.96164566682185,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2023-07-01,163.3664412668334,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2023-08-01,163.33209770174497,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2023-09-01,161.9635063866254,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2023-10-01,160.92919841776822,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2023-11-01,159.4736229045983,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2023-12-01,158.21821221140647,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2024-01-01,159.39344195501755,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2024-02-01,160.2421939970107,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2024-03-01,162.85830304304943,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2024-04-01,165.52119217267665,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2024-05-01,166.89170851335788,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2024-06-01,169.1860876195743,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2024-07-01,169.58785874217673,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2024-08-01,170.20839827194294,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2024-09-01,167.97175121775572,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2024-10-01,167.436916304686,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2024-11-01,166.78667589548752,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2024-12-01,163.7056592452765,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2025-01-01,164.89103764689594,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2025-02-01,165.69012641941814,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2025-03-01,167.43974381821255,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
2025-04-01,168.2445378771091,CRUspi Long Products - SAMPLE DATA,cruspi_long,Index,neutral,CRU Steel Price Index for Long Products tracks price movements for steel long products globally (SAMPLE DATA)
