Date,value,monthly_change,yoy_change,source,indicator_id,unit,preferred_direction,description,yearly_adjustment
2023-11-01,125.41266651153282,-0.046022713656979075,1.765574450548324,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2023-12-01,125.38857906571042,-0.019206549459804823,1.6593278356997532,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2024-01-01,125.20157327514772,-0.14914100786219686,1.2117421399390649,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2024-02-01,125.82249403643627,0.49593686808071524,1.0700936347689094,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2024-03-01,125.86345374985343,0.03255356979754431,0.6833780752279583,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2024-04-01,127.0514689998393,0.9438921423108093,0.972426834742457,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2024-05-01,127.49070283608904,0.34571330792743105,0.9543100359310275,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2024-06-01,128.84782267614526,1.0644853388258602,1.5532029978140294,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2024-07-01,129.05272614515056,0.15902749829177498,1.637385707314798,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2024-08-01,129.19458253491527,0.10992126551836456,2.40748347891917,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2024-09-01,129.1714934460992,-0.01787156114679833,2.545497801354335,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2024-10-01,129.84398592016123,0.520619879913875,3.4857417551085845,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2024-11-01,129.51338465093303,-0.25461423329339317,3.2697798822602264,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2024-12-01,129.44198286158291,-0.05513081875094805,3.2326738416489142,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2025-01-01,129.80342881109115,0.27923394057918216,3.6755572758101263,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2025-02-01,130.39172418889905,0.4532202139776009,3.6314890969651348,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2025-03-01,130.8101931449062,0.32093214397634906,3.9302428526108546,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
2025-04-01,131.29407887729124,0.3699143933294291,3.3392843946238093,SMS Equipment (SAMPLE DATA),sms_equipment,Index,down,SAMPLE DATA - Composite cost index for SMS Equipment based on weighted BLS PPI components,4.02
