Date,value,monthly_change,yoy_change,source,indicator_id,unit,preferred_direction,description,yearly_adjustment
2021-04-01,107.53060025536708,1.5291377040837162,7.228397612307025,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2021-05-01,109.43359053354888,1.7697197575969215,9.439951501052835,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2021-06-01,110.77287294692542,1.223831190082314,11.07414709175998,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2021-07-01,111.89873694019998,1.0163715748475743,11.459817890869095,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2021-08-01,112.83646020844601,0.8380105923332826,12.120876000803428,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2021-09-01,113.26194999189597,0.3770853699805343,12.166954309086787,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2021-10-01,114.2842895527615,0.9026328444271758,12.792043498722716,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2021-11-01,115.28268444618581,0.8736064224850182,14.133761965959701,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2021-12-01,116.18165559550329,0.7797972034014444,14.59678401870641,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2022-01-01,116.85659388486752,0.580933612888157,13.702136740787353,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2022-02-01,117.65992326409673,0.6874489085491264,12.77915041458153,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2022-03-01,118.81556918821569,0.9821916350608362,12.18427365653374,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2022-04-01,120.0079941395644,1.0035931818495936,11.603575033121372,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2022-05-01,121.27413277279008,1.0550452428637502,10.819842592673833,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2022-06-01,122.50685764485324,1.0164779940110558,10.592832329581192,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2022-07-01,123.37415928834085,0.7079617093778579,10.255184876906576,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2022-08-01,123.27088022562047,-0.08371207010943182,9.247383335048486,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2022-09-01,123.38610858978731,0.09347573729978631,8.938711189958969,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2022-10-01,122.9688560470231,-0.3381681678214066,7.599090415881005,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2022-11-01,122.91649518772574,-0.04258058583331836,6.621819033979381,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2022-12-01,123.15052829749479,0.19040008374109352,5.9982556336210635,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2023-01-01,123.43967724921023,0.234793107031539,5.633471886771457,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2023-02-01,124.12438055843853,0.5546865679549429,5.494187923131499,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2023-03-01,124.77813094571486,0.526689748085829,5.01833370680056,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2023-04-01,125.73397238812434,0.766032825756402,4.771330684771602,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2023-05-01,126.1448241244296,0.3267627105878912,4.016265662162999,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2023-06-01,126.88059820738054,0.5832772672663689,3.5702005966121053,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2023-07-01,127.18827988345207,0.24249702509175908,3.0915068577668237,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2023-08-01,126.77445412575773,-0.3253646940374888,2.8421748053755413,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2023-09-01,126.37630459849275,-0.3140613225358635,2.423446239516891,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2023-10-01,126.23633620246429,-0.11075525310947354,2.657160731975683,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2023-11-01,126.09026209495154,-0.11571478696789095,2.582051255511808,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2023-12-01,126.20069264762041,0.08758055605095905,2.4767773165839335,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2024-01-01,126.55488092250977,0.2806547788753555,2.523664791354152,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2024-02-01,127.57797889116429,0.8084223707507388,2.7823690375637256,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2024-03-01,128.30772232963244,0.5719979614120518,2.828693904265278,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2024-04-01,129.3929361496883,0.845789949624276,2.9100836409345465,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2024-05-01,130.17599807848833,0.6051813585048915,3.195671310368131,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2024-06-01,130.74120493166902,0.43418668688823825,3.0427084824887762,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2024-07-01,131.50961917626472,0.5877368538842243,3.397592369967173,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2024-08-01,131.94320483905022,0.32969882013296203,4.077123225602852,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2024-09-01,132.0532696365536,0.08341831444647063,4.492111916151531,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2024-10-01,132.1880052537416,0.10203126174674892,4.7147035713486884,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2024-11-01,132.21693566976208,0.021885810263144734,4.858958553196513,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2024-12-01,132.6200091471264,0.3048576760023236,5.086593714212095,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2025-01-01,133.17770508667166,0.42052171699562546,5.2331637593789,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2025-02-01,133.76552096958912,0.44137709276106385,4.850007918453825,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2025-03-01,134.3711836465839,0.452779365418432,4.725718146078495,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
2025-04-01,134.98394537264687,0.4560216777390602,4.320953978886921,Cement and Ready-Mix (SAMPLE DATA),cement_ready_mix,Index,down,SAMPLE DATA - Composite cost index for Cement and Ready-Mix based on weighted BLS PPI components,2.11
