Date,value,source,indicator_id,unit,preferred_direction,description
2024-04-30,-0.94,NY Fed Supply Chain Pressure Index (Bloomberg),supply_chain,,down,Tracks global supply chain conditions where negative values indicate below-average pressure and positive values indicate above-average pressure. Lower values are better for supply chains.
2024-05-31,-0.57,NY Fed Supply Chain Pressure Index (Bloomberg),supply_chain,,down,Tracks global supply chain conditions where negative values indicate below-average pressure and positive values indicate above-average pressure. Lower values are better for supply chains.
2024-06-30,-0.34,NY Fed Supply Chain Pressure Index (Bloomberg),supply_chain,,down,Tracks global supply chain conditions where negative values indicate below-average pressure and positive values indicate above-average pressure. Lower values are better for supply chains.
2024-07-31,-0.04,NY Fed Supply Chain Pressure Index (Bloomberg),supply_chain,,down,Tracks global supply chain conditions where negative values indicate below-average pressure and positive values indicate above-average pressure. Lower values are better for supply chains.
2024-08-31,0.21,NY Fed Supply Chain Pressure Index (Bloomberg),supply_chain,,down,Tracks global supply chain conditions where negative values indicate below-average pressure and positive values indicate above-average pressure. Lower values are better for supply chains.
2024-09-30,0.11,NY Fed Supply Chain Pressure Index (Bloomberg),supply_chain,,down,Tracks global supply chain conditions where negative values indicate below-average pressure and positive values indicate above-average pressure. Lower values are better for supply chains.
2024-10-31,-0.34,NY Fed Supply Chain Pressure Index (Bloomberg),supply_chain,,down,Tracks global supply chain conditions where negative values indicate below-average pressure and positive values indicate above-average pressure. Lower values are better for supply chains.
2024-11-30,-0.27,NY Fed Supply Chain Pressure Index (Bloomberg),supply_chain,,down,Tracks global supply chain conditions where negative values indicate below-average pressure and positive values indicate above-average pressure. Lower values are better for supply chains.
2024-12-31,-0.26,NY Fed Supply Chain Pressure Index (Bloomberg),supply_chain,,down,Tracks global supply chain conditions where negative values indicate below-average pressure and positive values indicate above-average pressure. Lower values are better for supply chains.
2025-01-31,-0.18,NY Fed Supply Chain Pressure Index (Bloomberg),supply_chain,,down,Tracks global supply chain conditions where negative values indicate below-average pressure and positive values indicate above-average pressure. Lower values are better for supply chains.
2025-02-28,0.01,NY Fed Supply Chain Pressure Index (Bloomberg),supply_chain,,down,Tracks global supply chain conditions where negative values indicate below-average pressure and positive values indicate above-average pressure. Lower values are better for supply chains.
2025-03-31,-0.18,NY Fed Supply Chain Pressure Index (Bloomberg),supply_chain,,down,Tracks global supply chain conditions where negative values indicate below-average pressure and positive values indicate above-average pressure. Lower values are better for supply chains.
