Date,value,source,indicator_id,unit,preferred_direction,description
2020-01-29,39.166639772592134,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-01-30,38.58637953536121,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-01-31,38.023571756550766,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-01,37.475409673885146,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-02,36.93889744788691,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-03,36.411157510198265,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-04,35.88980714432277,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-05,35.373269362203786,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-06,34.86088289868961,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-07,34.35289022191051,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-08,33.85028137084725,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-09,33.354469082369164,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-10,32.86658334914194,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-11,32.387977415365306,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-12,31.919297301611103,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-13,31.46052259777194,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-14,31.01070143740811,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-15,30.567683625964907,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-16,30.127650985044614,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-17,29.684546751514226,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-18,29.229411713059015,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-19,28.749785090623348,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-20,28.22952274879542,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-21,27.64919967883679,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-22,26.98745411492495,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-23,26.223306631328526,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-24,25.339408004986716,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-25,24.32565507941005,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-26,23.182593247373962,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-27,21.92378729527818,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-28,20.576299134883094,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-02-29,19.17902293053536,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-01,17.778786012404655,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-02,16.424961307928207,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-03,15.163536250451015,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-04,14.031796397429963,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-05,13.054622563760203,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-06,12.242986157220436,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-07,11.594670224219973,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-08,11.09674850795424,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-09,10.729115536315318,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-10,10.468197787717246,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-11,10.290215955895453,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-12,10.173540171179662,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-13,10.100028290225332,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-14,10.055521720042488,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-15,10.029630091030473,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-16,10.015153656485905,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-17,10.007375226191337,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-18,10.00335951390271,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-19,10.001373211890579,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-20,10.000430160823056,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-21,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-22,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-23,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-24,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-25,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-26,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-27,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-28,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-29,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-30,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-03-31,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-01,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-02,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-03,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-04,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-05,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-06,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-07,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-08,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-09,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-10,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-11,10.000000000000002,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-12,10.000000304171735,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-13,10.000012801879139,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-14,10.000049383424507,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-15,10.000146983213327,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-16,10.000378834711098,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-17,10.000870361168362,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-18,10.00185985174987,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-19,10.00376632565755,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-20,10.007290946610388,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-21,10.01356341694893,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-22,10.024345953697779,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-23,10.042250260245222,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-24,10.071018042994709,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-25,10.115762039565498,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-26,10.183222561897667,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-27,10.2818694457323,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-28,10.421948111359635,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-29,10.615331585866913,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-04-30,10.875174299274152,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-05-01,11.2154884736335,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-05-02,11.650564608074793,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-05-03,12.194336178049756,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
2020-05-04,12.85990973143867,WTI Crude Oil (CL1 Comdty) - SAMPLE DATA,wti_oil,$,neutral,"West Texas Intermediate Crude Oil price, the U.S. benchmark for oil prices. Rising prices may indicate economic growth but also increased input costs."
