Date,value,monthly_change,yoy_change,source,indicator_id,unit,preferred_direction,description,yearly_adjustment
2021-03-01,103.95875589783968,1.7685442589254974,3.463182092640449,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2021-04-01,105.77807405168865,1.7500384052660412,6.083995684021648,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2021-05-01,107.58990980928354,1.7128651413236495,8.725636572992856,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2021-06-01,108.9995751885116,1.3102208020499884,10.999780968127325,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2021-07-01,109.92718887549995,0.8510250479270898,11.583182188790975,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2021-08-01,110.7805779498525,0.776322112010952,12.250745910581529,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2021-09-01,111.8030131952811,0.9229372732568963,12.996411741498992,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2021-10-01,112.48847281367424,0.6130958359734651,13.661481413943877,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2021-11-01,113.32072322054182,0.7398539477428301,14.387682273037061,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2021-12-01,114.07984488104395,0.6698877653867008,14.333858934983134,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2022-01-01,114.65964340094807,0.5082392253501933,13.896301358633334,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2022-02-01,115.63769358120243,0.8530029845237319,13.20142912044231,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2022-03-01,116.38200518402094,0.6436582914859379,11.950171179799018,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2022-04-01,117.27360476416156,0.7660974552988975,10.867593133578524,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2022-05-01,118.39908611716344,0.9597056006466431,10.046645012567158,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2022-06-01,119.57817771260751,0.9958620747100078,9.705177754867877,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2022-07-01,119.85042631600228,0.22767415309596917,9.02710015785182,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2022-08-01,120.58519422060846,0.613070747590716,8.850483046941914,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2022-09-01,121.04826450494221,0.3840191885303712,8.269232684733518,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2022-10-01,121.35230669605937,0.2511743496369956,7.8797708428908875,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2022-11-01,121.4631673249537,0.09135436475220526,7.185308982334382,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2022-12-01,121.94606046296111,0.3975634331315536,6.895359640539134,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2023-01-01,122.05533436428198,0.08960838989469089,6.450125557666575,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2023-02-01,122.18943724365732,0.10987055999953643,5.665750897958,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2023-03-01,122.6625693887188,0.38721198471354246,5.396507986580179,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2023-04-01,122.89904222003291,0.19278320394930937,4.796848759944039,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2023-05-01,123.12786171327377,0.18618492797624064,3.9939291350871597,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2023-06-01,123.06879782176891,-0.04796955837859107,2.9191113093818055,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2023-07-01,123.28129891764391,0.17266853957795814,2.8626286172697135,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2023-08-01,123.38797786989772,0.08653295608531675,2.324318227793065,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2023-09-01,123.42524212693341,0.030200881543729352,1.9636610501707397,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2023-10-01,123.47458385661416,0.03997701671916154,1.7488560525431796,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2023-11-01,123.38481443661274,-0.07270275160891071,1.5820821685951891,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2023-12-01,123.26218166902785,-0.09939048670198902,1.079265046423128,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2024-01-01,124.07235236889811,0.6572743471680909,1.6525439179874146,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2024-02-01,124.48535344417924,0.33287115734952355,1.8789809105541844,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2024-03-01,124.96460225408546,0.38498409382845544,1.876719912878655,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2024-04-01,125.7721092454192,0.6461885820209012,2.337745659760704,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2024-05-01,126.66511558888993,0.7100193745882111,2.872829777433572,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2024-06-01,127.15378867621344,0.3857992668712118,3.319274200078315,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2024-07-01,127.32979666726388,0.13842135014838775,3.283951244157879,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2024-08-01,127.93578729509812,0.47592208869837727,3.685780011725037,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2024-09-01,128.06960048317387,0.1045940240060439,3.7628918333124206,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2024-10-01,127.97428410490214,-0.07442545140464718,3.6442319607355778,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2024-11-01,128.0791413198217,0.08193616057552422,3.804622882194808,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2024-12-01,128.40229749169976,0.25230975828540725,4.170067212077799,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2025-01-01,128.8962282845699,0.38467441978760064,3.887953942655331,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2025-02-01,129.18904385779058,0.2271715605007607,3.778509104463068,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2025-03-01,129.7958048433733,0.4696690736798459,3.8660568690201957,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
2025-04-01,130.58218824502057,0.6058619557051337,3.824440115109673,Komatsu Heavy Equipment (SAMPLE DATA),komatsu_equipment,Index,down,SAMPLE DATA - Composite cost index for Komatsu Heavy Equipment based on weighted BLS PPI components,2.63
