Month,Date,value,source,indicator_id,unit,preferred_direction,description,is_latest,monthly_change,yoy_change,last_updated_date
2022-04,2022-04-29,102.959,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,4.726788184555297,12.794697633654684,Apr-25
2022-05,2022-05-31,101.752,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-1.172311308384899,13.27299647107283,Apr-25
2022-06,2022-06-30,104.685,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,2.8824986241056783,13.251330650395943,Apr-25
2022-07,2022-07-29,105.903,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,1.1634904714142413,14.894655759758724,Apr-25
2022-08,2022-08-31,108.7,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,2.641096097372131,17.35365879990498,Apr-25
2022-09,2022-09-30,112.117,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,3.143514259429625,18.98227740634617,Apr-25
2022-10,2022-10-31,111.527,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-0.5262359856221699,18.490698341531832,Apr-25
2022-11,2022-11-30,105.95,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-5.000582818510313,10.371481550930262,Apr-25
2022-12,2022-12-30,103.522,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-2.291647003303443,8.207379533814162,Apr-25
2023-01,2023-01-31,102.097,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-1.376519000792109,5.75616324839443,Apr-25
2023-02,2023-02-28,104.869,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,2.7150650851641034,8.439926789167295,Apr-25
2023-03,2023-03-31,102.506,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-2.2532874347996112,4.26601025307185,Apr-25
2023-04,2023-04-28,101.659,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-0.8262930950383329,-1.2626385260152029,Apr-25
2023-05,2023-05-31,104.326,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,2.6234765244592007,2.5296800062897917,Apr-25
2023-06,2023-06-30,102.912,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-1.3553668308954547,-1.6936523857286057,Apr-25
2023-07,2023-07-31,101.855,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-1.0270911069651723,-3.822365749789902,Apr-25
2023-08,2023-08-31,103.619,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,1.7318737420843222,-4.674333026678934,Apr-25
2023-09,2023-09-29,106.174,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,2.4657640008106663,-5.30071264839409,Apr-25
2023-10,2023-10-31,106.663,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,0.46056473336220094,-4.361275744886894,Apr-25
2023-11,2023-11-30,103.497,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-2.9682270328042493,-2.3152430391694234,Apr-25
2023-12,2023-12-29,101.333,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-2.09088186130999,-2.114526380865911,Apr-25
2024-01,2024-01-31,103.274,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,1.9154668271935238,1.1528252544149353,Apr-25
2024-02,2024-02-29,104.156,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,0.8540387706489572,-0.679895870085534,Apr-25
2024-03,2024-03-29,104.487,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,0.3177925419562966,1.93256980079215,Apr-25
2024-04,2024-04-30,106.221,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,1.659536593069011,4.4875515202785765,Apr-25
2024-05,2024-05-31,104.671,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-1.4592218111296185,0.33069417019728764,Apr-25
2024-06,2024-06-28,105.866,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,1.1416724785279442,2.8704135572139133,Apr-25
2024-07,2024-07-31,104.096,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-1.6719248861768565,2.2001865396887643,Apr-25
2024-08,2024-08-30,101.698,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-2.303642791269611,-1.8539071019793685,Apr-25
2024-09,2024-09-30,100.779,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-0.9036559224370189,-5.08128166971199,Apr-25
2024-10,2024-10-31,103.976,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,3.1722878774347762,-2.5191490957501617,Apr-25
2024-11,2024-11-29,105.737,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,1.6936600754020148,2.1643139414669,Apr-25
2024-12,2024-12-31,108.487,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,2.6007925324153414,7.059891644380412,Apr-25
2025-01,2025-01-31,108.37,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-0.10784702314562411,4.934446230416167,Apr-25
2025-02,2025-02-28,107.614,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-0.6976100396788754,3.3200199700449406,Apr-25
2025-03,2025-03-31,104.21,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,False,-3.1631572100284444,-0.26510474987319066,Apr-25
2025-04,2025-04-16,99.495,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.,True,-4.524517800594941,-6.33208122687604,Apr-25
