Month,Date,value,source,indicator_id,unit,preferred_direction,description,is_latest,monthly_change,yoy_change,last_updated_date
2021-02,2021-02-01,558.7,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-8.138770141400853,53.446855259544094,Mar-25
2021-03,2021-03-01,605.7,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,8.4123858958296,63.83554233162025,Mar-25
2021-04,2021-04-01,584.5,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-3.500082549116734,80.56842755637936,Mar-25
2021-05,2021-05-01,607.9,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,4.003421727972611,77.28200641586469,Mar-25
2021-06,2021-06-01,672.5,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,10.626747820365189,92.41773962804005,Mar-25
2021-07,2021-07-01,683.255,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,1.5992565055761965,109.45892090741877,Mar-25
2021-08,2021-08-01,668.65,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-2.137562110778557,95.28329439252336,Mar-25
2021-09,2021-09-01,635.939,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-4.8920960143572945,64.6657172449508,Mar-25
2021-10,2021-10-01,632.705,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-0.5085393410374173,63.363026077975725,Mar-25
2021-11,2021-11-01,691.698,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,9.323934535051869,75.87032799389777,Mar-25
2021-12,2021-12-01,677.056,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-2.1168197681647127,37.00040469445569,Mar-25
2022-01,2022-01-01,628.535,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-7.166467766329532,3.343472541926995,Mar-25
2022-02,2022-02-01,623.329,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-0.8282752750443545,11.5677465545015,Mar-25
2022-03,2022-03-01,780.724,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,25.25071029905557,28.896153211160637,Mar-25
2022-04,2022-04-01,786.564,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,0.7480236293491593,34.57040205303679,Mar-25
2022-05,2022-05-01,692.814,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-11.918928402520335,13.968415857871364,Mar-25
2022-06,2022-06-01,627.045,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-9.493024101706949,-6.759107806691455,Mar-25
2022-07,2022-07-01,549.538,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-12.360675868558069,-19.57058492071042,Mar-25
2022-08,2022-08-01,504.841,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-8.13355946267592,-24.49846706049502,Mar-25
2022-09,2022-09-01,485.069,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-3.9164806344967995,-23.723973525762688,Mar-25
2022-10,2022-10-01,469.73,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-3.162230528027976,-25.758449830489727,Mar-25
2022-11,2022-11-01,450.782,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-4.033806654886862,-34.82965109050482,Mar-25
2022-12,2022-12-01,472.898,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,4.906140884063714,-30.15378343888836,Mar-25
2023-01,2023-01-01,522.036,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,10.390824236939022,-16.944004709363846,Mar-25
2023-02,2023-02-01,555.481,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,6.4066462849305506,-10.884781551957312,Mar-25
2023-03,2023-03-01,617.606,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,11.184000892919821,-20.893170954140004,Mar-25
2023-04,2023-04-01,606.297,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-1.831102677111296,-22.918287640929403,Mar-25
2023-05,2023-05-01,572.903,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-5.507861658560076,-17.307819992090224,Mar-25
2023-06,2023-06-01,517.804,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-9.617509421315662,-17.421556666586923,Mar-25
2023-07,2023-07-01,498.645,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-3.700048667063216,-9.261052010961945,Mar-25
2023-08,2023-08-01,503.72,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,1.0177581245174538,-0.22205011082696569,Mar-25
2023-09,2023-09-01,506.565,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,0.564797903597225,4.431534482723065,Mar-25
2023-10,2023-10-01,495.634,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-2.1578672036165147,5.514657356353658,Mar-25
2023-11,2023-11-01,517.553,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,4.4224165412380945,14.812259584455468,Mar-25
2023-12,2023-12-01,568.841,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,9.909709730211214,20.28830741512968,Mar-25
2024-01,2024-01-01,581.644,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,2.250716808387576,11.418369614356116,Mar-25
2024-02,2024-02-01,566.228,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-2.65041846902917,1.9347196393755928,Mar-25
2024-03,2024-03-01,514.981,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-9.050594460182115,-16.61658079746635,Mar-25
2024-04,2024-04-01,501.229,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-2.6703897813705746,-17.329460643875862,Mar-25
2024-05,2024-05-01,497.987,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-0.6468101406742144,-13.076559208103289,Mar-25
2024-06,2024-06-01,479.97,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-3.6179659308375522,-7.306625673034572,Mar-25
2024-07,2024-07-01,481.924,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,0.407108777631926,-3.3532874088780584,Mar-25
2024-08,2024-08-01,481.431,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-0.10229828769681149,-4.424878900976736,Mar-25
2024-09,2024-09-01,476.728,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-0.9768793451190305,-5.89006346668246,Mar-25
2024-10,2024-10-01,487.426,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,2.244046919836884,-1.6560607222264823,Mar-25
2024-11,2024-11-01,488.649,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,0.2509098817051303,-5.584742045742175,Mar-25
2024-12,2024-12-01,475.007,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,-2.791778966088132,-16.495646410859976,Mar-25
2025-01,2025-01-01,490.71,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,3.3058460191113026,-15.633961667274143,Mar-25
2025-02,2025-02-01,535.778,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,False,9.184243239387824,-5.377692378335219,Mar-25
2025-03,2025-03-01,562.86,BLS PPI Carbon Steel Scrap (WPU101211),ppi_steel_scrap,Index,neutral,Producer Price Index for Metals and Metal Products: Carbon Steel Scrap,True,5.05470549369329,9.297236208714498,Mar-25
